Product_ID,Product_Category,Current_Stock,Supplier_Cost_USD,Lead_Time_Days,Daily_Sales_Velocity,Supplier_Name,Market_Trend_Score,Retail_Price_USD
GT-PROD-00317,VR Headsets,421,1200.68,11,11.9,InnoVision,87,1489.3
GT-PROD-00318,Smartphones,82,1200.68,11,11.9,InnoVision,80,1531.46
GT-PROD-00319,Drones,71,1200.68,28,11.9,TechCorp,40,1697.21
GT-PROD-00320,High-End Laptops,351,1200.68,8,11.9,GlobalCircuits,62,1737.81
GT-PROD-00321,High-End Laptops,116,1200.68,14,11.9,TechCorp,65,1467.78
GT-PROD-00322,High-End Laptops,141,1200.68,9,11.9,NextGen Supply,35,1776.31
GT-PROD-00323,Drones,489,1200.68,29,11.9,NextGen Supply,49,1451.12
GT-PROD-00324,VR Headsets,389,1200.68,22,11.9,InnoVision,49,1680.38
GT-PROD-00325,AI Processors,110,1200.68,18,11.9,InnoVision,54,1715.8
GT-PROD-00326,VR Headsets,421,1200.68,15,11.9,GlobalCircuits,94,1462.13
GT-PROD-00327,VR Headsets,132,1200.68,7,11.9,TechCorp,92,1593.95
GT-PROD-00328,Drones,493,1200.68,7,11.9,NextGen Supply,62,1693.83
GT-PROD-00329,VR Headsets,48,1200.68,3,11.9,NextGen Supply,16,1526.3
GT-PROD-00330,High-End Laptops,38,1200.68,21,11.9,InnoVision,99,1798.89
GT-PROD-00331,High-End Laptops,159,1200.68,6,11.9,GlobalCircuits,75,1628.02
GT-PROD-00332,Smartphones,484,1200.68,18,11.9,NextGen Supply,35,1740.24
GT-PROD-00333,Wearables,328,1200.68,22,11.9,NextGen Supply,91,1605.23
GT-PROD-00334,Wearables,114,1200.68,5,11.9,InnoVision,15,1885.85
GT-PROD-00335,VR Headsets,146,1200.68,15,11.9,InnoVision,75,1818.32
GT-PROD-00336,AI Processors,436,1200.68,8,11.9,NextGen Supply,14,1735.16
GT-PROD-00337,Drones,375,1200.68,20,11.9,TechCorp,64,1917.17
GT-PROD-00338,High-End Laptops,67,1200.68,15,11.9,TechCorp,73,1499.6
GT-PROD-00339,Smart Home Hubs,3,1200.68,22,11.9,NextGen Supply,17,1567.07
GT-PROD-00340,Drones,442,1200.68,17,11.9,GlobalCircuits,61,1731.66
GT-PROD-00341,Smart Home Hubs,287,1200.68,8,11.9,GlobalCircuits,47,1671.57
GT-PROD-00342,VR Headsets,196,1200.68,17,11.9,GlobalCircuits,52,1875.6
GT-PROD-00343,Smart Home Hubs,487,1200.68,26,11.9,GlobalCircuits,98,1569.01
GT-PROD-00344,AI Processors,61,1200.68,17,11.9,NextGen Supply,81,1671.43
GT-PROD-00345,High-End Laptops,243,1200.68,20,11.9,InnoVision,78,1916.28
GT-PROD-00346,Wearables,438,1200.68,3,11.9,GlobalCircuits,72,1706.42
GT-PROD-00347,Drones,409,1200.68,25,11.9,GlobalCircuits,99,1912.84
GT-PROD-00348,Drones,425,1200.68,28,11.9,TechCorp,18,1576.51
GT-PROD-00349,VR Headsets,472,1200.68,11,11.9,GlobalCircuits,44,1561.87
GT-PROD-00350,VR Headsets,163,1200.68,23,11.9,TechCorp,17,1593.05
GT-PROD-00351,Wearables,225,1200.68,23,11.9,InnoVision,52,1530.42
GT-PROD-00352,Wearables,54,1200.68,10,11.9,InnoVision,56,1635.17
GT-PROD-00353,VR Headsets,144,1200.68,14,11.9,TechCorp,77,1595.39
GT-PROD-00354,AI Processors,498,1200.68,21,11.9,NextGen Supply,34,1717.26
GT-PROD-00355,Wearables,373,1200.68,18,11.9,GlobalCircuits,60,1567.54
GT-PROD-00356,High-End Laptops,60,1200.68,26,11.9,GlobalCircuits,55,1663.44
GT-PROD-00357,Drones,141,1200.68,26,11.9,InnoVision,44,1895.65
GT-PROD-00358,High-End Laptops,215,1200.68,20,11.9,NextGen Supply,52,1725.79
GT-PROD-00359,High-End Laptops,131,1200.68,5,11.9,GlobalCircuits,36,1676.27
GT-PROD-00360,Wearables,393,1200.68,12,11.9,TechCorp,59,1678.72
GT-PROD-00361,VR Headsets,263,1200.68,20,11.9,GlobalCircuits,36,1833.29
GT-PROD-00362,High-End Laptops,244,1200.68,13,11.9,NextGen Supply,47,1462.05
GT-PROD-00363,Smartphones,418,1200.68,19,11.9,GlobalCircuits,44,1705.38
GT-PROD-00364,VR Headsets,266,1200.68,5,11.9,NextGen Supply,74,1743.64
GT-PROD-00365,High-End Laptops,340,1200.68,10,11.9,TechCorp,45,1516.56
GT-PROD-00366,VR Headsets,14,1200.68,9,11.9,TechCorp,40,1897.54
GT-PROD-00367,VR Headsets,272,1200.68,15,11.9,GlobalCircuits,67,1442.72
GT-PROD-00368,Smartphones,259,1200.68,13,11.9,NextGen Supply,38,1576.36
GT-PROD-00369,Drones,109,1200.68,6,11.9,NextGen Supply,53,1583.38
GT-PROD-00370,Wearables,481,1200.68,5,11.9,TechCorp,75,1493.89
GT-PROD-00371,Wearables,324,1200.68,24,11.9,TechCorp,57,1653.22
GT-PROD-00372,AI Processors,58,1200.68,23,11.9,InnoVision,16,1908.09
GT-PROD-00373,High-End Laptops,393,1200.68,16,11.9,NextGen Supply,81,1511.49
GT-PROD-00374,Smartphones,323,1200.68,6,11.9,TechCorp,24,1654.53
GT-PROD-00375,Smart Home Hubs,334,1200.68,4,11.9,TechCorp,43,1607.18
GT-PROD-00376,High-End Laptops,320,1200.68,4,11.9,NextGen Supply,72,1639.82
GT-PROD-00377,VR Headsets,382,1200.68,11,11.9,GlobalCircuits,80,1577.44
GT-PROD-00378,High-End Laptops,238,1200.68,8,11.9,GlobalCircuits,74,1877.6
GT-PROD-00379,Drones,282,1200.68,7,11.9,GlobalCircuits,39,1531.09
GT-PROD-00380,VR Headsets,477,1200.68,6,11.9,InnoVision,56,1604.81
GT-PROD-00381,Wearables,235,1200.68,18,11.9,NextGen Supply,22,1729.71
GT-PROD-00382,Smart Home Hubs,400,1200.68,21,11.9,NextGen Supply,66,1748.65
GT-PROD-00383,AI Processors,83,1200.68,6,11.9,TechCorp,83,1473.13
GT-PROD-00384,Drones,223,1200.68,10,11.9,TechCorp,29,1444.91
GT-PROD-00385,Drones,214,1200.68,26,11.9,GlobalCircuits,74,1829.68
GT-PROD-00386,AI Processors,396,1200.68,14,11.9,GlobalCircuits,82,1659.53
GT-PROD-00387,Wearables,442,1200.68,21,11.9,GlobalCircuits,33,1558.74
GT-PROD-00388,AI Processors,76,1200.68,15,11.9,TechCorp,12,1645.98
GT-PROD-00389,AI Processors,438,1200.68,22,11.9,TechCorp,75,1477.35
GT-PROD-00390,VR Headsets,363,1200.68,22,11.9,GlobalCircuits,87,1685.16
GT-PROD-00391,VR Headsets,382,1200.68,23,11.9,NextGen Supply,48,1554.8
GT-PROD-00392,Smartphones,0,1200.68,21,11.9,GlobalCircuits,33,1558.4
GT-PROD-00393,Drones,73,1200.68,11,11.9,InnoVision,23,1816.4
GT-PROD-00394,High-End Laptops,157,1200.68,18,11.9,GlobalCircuits,41,1522.92
GT-PROD-00395,High-End Laptops,177,1200.68,18,11.9,TechCorp,30,1629.3
GT-PROD-00396,AI Processors,28,1200.68,6,11.9,NextGen Supply,56,1707.23
GT-PROD-00397,AI Processors,411,1200.68,19,11.9,GlobalCircuits,59,1900.78
GT-PROD-00398,Smartphones,72,1200.68,16,11.9,NextGen Supply,62,1618.17
GT-PROD-00399,VR Headsets,414,1200.68,18,11.9,InnoVision,23,1516.87
GT-PROD-00400,VR Headsets,142,1200.68,20,11.9,InnoVision,70,1695.13
GT-PROD-00401,AI Processors,204,1200.68,19,11.9,NextGen Supply,56,1875.62
GT-PROD-00402,Wearables,259,1200.68,25,11.9,GlobalCircuits,90,1727.77
GT-PROD-00403,High-End Laptops,294,1200.68,24,11.9,TechCorp,57,1854.52
GT-PROD-00404,AI Processors,355,1200.68,4,11.9,GlobalCircuits,56,1765.77
GT-PROD-00405,Smart Home Hubs,85,1200.68,4,11.9,TechCorp,46,1915.41
GT-PROD-00406,Smart Home Hubs,331,1200.68,22,11.9,GlobalCircuits,26,1684.48
GT-PROD-00407,AI Processors,50,1200.68,12,11.9,GlobalCircuits,95,1864.03
GT-PROD-00408,Smartphones,68,1200.68,27,11.9,GlobalCircuits,82,1830.81
GT-PROD-00409,VR Headsets,333,1200.68,19,11.9,TechCorp,86,1685.33
GT-PROD-00410,VR Headsets,96,1200.68,5,11.9,TechCorp,40,1700.49
GT-PROD-00411,Smart Home Hubs,296,1200.68,5,11.9,TechCorp,32,1752.03
GT-PROD-00412,VR Headsets,439,1200.68,21,11.9,InnoVision,72,1761.86
GT-PROD-00413,Drones,233,1200.68,14,11.9,InnoVision,48,1806.99
GT-PROD-00414,Drones,166,1200.68,23,11.9,InnoVision,83,1805.8
GT-PROD-00415,Wearables,406,1200.68,24,11.9,GlobalCircuits,78,1649.38
GT-PROD-00416,Smart Home Hubs,16,1200.68,4,11.9,TechCorp,30,1720.09
GT-PROD-00417,Wearables,213,1200.68,9,11.9,TechCorp,68,1505.39
GT-PROD-00418,Wearables,333,1200.68,20,11.9,TechCorp,67,1784.68
GT-PROD-00419,Smart Home Hubs,383,1200.68,22,11.9,NextGen Supply,24,1578.2
GT-PROD-00420,VR Headsets,362,1200.68,4,11.9,InnoVision,14,1818.32
GT-PROD-00421,Smartphones,450,1200.68,14,11.9,GlobalCircuits,19,1752.7
GT-PROD-00422,Smartphones,278,1200.68,26,11.9,GlobalCircuits,31,1860.35
GT-PROD-00423,VR Headsets,266,1200.68,21,11.9,NextGen Supply,49,1587.59
GT-PROD-00424,AI Processors,45,1200.68,17,11.9,GlobalCircuits,13,1520.76
GT-PROD-00425,Wearables,469,1200.68,20,11.9,InnoVision,62,1654.47
GT-PROD-00426,High-End Laptops,31,1200.68,7,11.9,TechCorp,16,1728.83
GT-PROD-00427,AI Processors,143,1200.68,29,11.9,TechCorp,26,1562.68
GT-PROD-00428,High-End Laptops,399,1200.68,22,11.9,InnoVision,87,1638.03
GT-PROD-00429,Smart Home Hubs,273,1200.68,6,11.9,NextGen Supply,80,1646.31
GT-PROD-00430,High-End Laptops,390,1200.68,19,11.9,TechCorp,42,1858.32
GT-PROD-00431,VR Headsets,87,1200.68,4,11.9,GlobalCircuits,60,1733.22
GT-PROD-00432,High-End Laptops,287,1200.68,26,11.9,GlobalCircuits,75,1663.36
GT-PROD-00433,Drones,482,1200.68,9,11.9,TechCorp,50,1674.5
GT-PROD-00434,Smart Home Hubs,66,1200.68,14,11.9,GlobalCircuits,37,1903.85
GT-PROD-00435,VR Headsets,458,1200.68,16,11.9,GlobalCircuits,44,1749.54
GT-PROD-00436,Smart Home Hubs,122,1200.68,27,11.9,TechCorp,85,1502.93
GT-PROD-00437,VR Headsets,199,1200.68,8,11.9,TechCorp,97,1547
GT-PROD-00438,Drones,189,1200.68,4,11.9,GlobalCircuits,74,1721.69
GT-PROD-00439,AI Processors,19,1200.68,25,11.9,InnoVision,37,1790.14
GT-PROD-00440,Wearables,92,1200.68,28,11.9,GlobalCircuits,91,1501.09
GT-PROD-00441,Smart Home Hubs,361,1200.68,19,11.9,TechCorp,63,1653.17
GT-PROD-00442,VR Headsets,57,1200.68,6,11.9,TechCorp,53,1607.68
GT-PROD-00443,VR Headsets,109,1200.68,24,11.9,GlobalCircuits,54,1722.93
GT-PROD-00444,High-End Laptops,94,1200.68,17,11.9,NextGen Supply,55,1626.28
GT-PROD-00445,Smartphones,199,1200.68,3,11.9,InnoVision,43,1702.57
GT-PROD-00446,Smart Home Hubs,303,1200.68,12,11.9,NextGen Supply,50,1755.36
GT-PROD-00447,Drones,436,1200.68,20,11.9,InnoVision,84,1642.06
GT-PROD-00448,VR Headsets,62,1200.68,7,11.9,TechCorp,67,1529.47
GT-PROD-00449,Smartphones,113,1200.68,18,11.9,InnoVision,89,1746.24
GT-PROD-00450,Drones,198,1200.68,28,11.9,GlobalCircuits,64,1771.47
GT-PROD-00451,High-End Laptops,113,1200.68,25,11.9,InnoVision,16,1879.48
GT-PROD-00452,Smartphones,58,1200.68,10,11.9,InnoVision,31,1646.79
GT-PROD-00453,Drones,93,1200.68,3,11.9,TechCorp,28,1740.57
GT-PROD-00454,Wearables,161,1200.68,26,11.9,InnoVision,16,1781.22
GT-PROD-00455,Wearables,369,1200.68,17,11.9,TechCorp,71,1512.72
GT-PROD-00456,AI Processors,38,1200.68,12,11.9,GlobalCircuits,61,1508.31
GT-PROD-00457,High-End Laptops,158,1200.68,19,11.9,GlobalCircuits,40,1517.85
GT-PROD-00458,Smart Home Hubs,246,1200.68,4,11.9,GlobalCircuits,12,1468.66
GT-PROD-00459,Smart Home Hubs,210,1200.68,22,11.9,GlobalCircuits,95,1475.28
GT-PROD-00460,Smart Home Hubs,418,1200.68,21,11.9,GlobalCircuits,65,1460.2
GT-PROD-00461,Smartphones,200,1200.68,13,11.9,InnoVision,78,1563.48
GT-PROD-00462,Wearables,284,1200.68,28,11.9,InnoVision,18,1613.4
GT-PROD-00463,Wearables,354,1200.68,19,11.9,InnoVision,47,1848.48
GT-PROD-00464,VR Headsets,100,1200.68,20,11.9,GlobalCircuits,61,1687.52
GT-PROD-00465,Smartphones,375,1200.68,16,11.9,TechCorp,96,1673.44
GT-PROD-00466,Drones,488,1200.68,7,11.9,InnoVision,19,1620.46
GT-PROD-00467,Drones,23,1200.68,8,11.9,InnoVision,67,1861.35
GT-PROD-00468,High-End Laptops,473,1200.68,26,11.9,InnoVision,31,1591.08
GT-PROD-00469,Drones,185,1200.68,4,11.9,InnoVision,62,1824.12
GT-PROD-00470,VR Headsets,91,1200.68,6,11.9,InnoVision,51,1755.51
GT-PROD-00471,Wearables,109,1200.68,14,11.9,NextGen Supply,48,1843.94
GT-PROD-00472,High-End Laptops,376,1200.68,28,11.9,TechCorp,32,1601.55
GT-PROD-00473,Smartphones,71,1200.68,29,11.9,InnoVision,10,1785.43
GT-PROD-00474,High-End Laptops,187,1200.68,19,11.9,NextGen Supply,44,1660.69
GT-PROD-00475,Wearables,418,1200.68,17,11.9,TechCorp,64,1453.97
GT-PROD-00476,Wearables,471,1200.68,5,11.9,InnoVision,34,1782.51
GT-PROD-00477,Smart Home Hubs,356,1200.68,6,11.9,TechCorp,80,1617.67
GT-PROD-00478,AI Processors,11,1200.68,17,11.9,GlobalCircuits,24,1858.17
GT-PROD-00479,Drones,163,1200.68,5,11.9,InnoVision,31,1584.78
GT-PROD-00480,Wearables,122,1200.68,27,11.9,InnoVision,95,1580.58
GT-PROD-00481,High-End Laptops,363,1200.68,22,11.9,NextGen Supply,21,1914.09
GT-PROD-00482,Drones,490,1200.68,27,11.9,TechCorp,14,1904.45
GT-PROD-00483,VR Headsets,462,1200.68,16,11.9,InnoVision,73,1902.71
GT-PROD-00484,Drones,92,1200.68,7,11.9,TechCorp,40,1809.3
GT-PROD-00485,VR Headsets,16,1200.68,6,11.9,NextGen Supply,77,1738.22
GT-PROD-00486,High-End Laptops,417,1200.68,28,11.9,NextGen Supply,45,1542.25
GT-PROD-00487,AI Processors,262,1200.68,28,11.9,NextGen Supply,48,1788.15
GT-PROD-00488,High-End Laptops,482,1200.68,24,11.9,TechCorp,41,1887.25
GT-PROD-00489,High-End Laptops,311,1200.68,21,11.9,TechCorp,45,1679.54
GT-PROD-00490,AI Processors,282,1200.68,26,11.9,InnoVision,42,1870.52
GT-PROD-00491,Drones,113,1200.68,27,11.9,TechCorp,45,1785.25
GT-PROD-00492,High-End Laptops,444,1200.68,19,11.9,TechCorp,18,1766.4
GT-PROD-00493,Smartphones,259,1200.68,9,11.9,InnoVision,56,1518.51
GT-PROD-00494,Wearables,82,1200.68,15,11.9,GlobalCircuits,46,1461.62
GT-PROD-00495,VR Headsets,490,1200.68,18,11.9,InnoVision,92,1872.41
GT-PROD-00496,Drones,28,1200.68,26,11.9,GlobalCircuits,60,1727.37
GT-PROD-00497,Smart Home Hubs,231,1200.68,29,11.9,NextGen Supply,70,1782.09
GT-PROD-00498,Smartphones,456,1200.68,10,11.9,TechCorp,34,1598.55
GT-PROD-00499,AI Processors,373,1200.68,8,11.9,NextGen Supply,56,1477.44
GT-PROD-00500,Smartphones,194,1200.68,7,11.9,InnoVision,74,1561.72
GT-PROD-00501,Wearables,62,1200.68,26,11.9,NextGen Supply,36,1648.41
GT-PROD-00502,VR Headsets,408,1200.68,7,11.9,GlobalCircuits,91,1908.27
GT-PROD-00503,Smart Home Hubs,449,1200.68,29,11.9,NextGen Supply,78,1800.43
GT-PROD-00504,Drones,467,1200.68,25,11.9,InnoVision,12,1859.96
GT-PROD-00505,Smartphones,392,1200.68,28,11.9,InnoVision,11,1576.73
GT-PROD-00506,Wearables,309,1200.68,9,11.9,TechCorp,95,1882.42
GT-PROD-00507,Smart Home Hubs,445,1200.68,22,11.9,InnoVision,76,1615.76
GT-PROD-00508,VR Headsets,446,1200.68,21,11.9,GlobalCircuits,44,1551.96
GT-PROD-00509,Wearables,442,1200.68,9,11.9,InnoVision,37,1873.17
GT-PROD-00510,VR Headsets,70,1200.68,10,11.9,NextGen Supply,37,1875.4
GT-PROD-00511,Wearables,70,1200.68,14,11.9,GlobalCircuits,64,1706.82
GT-PROD-00512,VR Headsets,70,1200.68,27,11.9,InnoVision,68,1552.48
GT-PROD-00513,Smartphones,89,1200.68,16,11.9,GlobalCircuits,20,1837.8
GT-PROD-00514,AI Processors,235,1200.68,9,11.9,InnoVision,91,1467.97
GT-PROD-00515,Smart Home Hubs,463,1200.68,8,11.9,InnoVision,28,1863.88
GT-PROD-00516,Wearables,100,1200.68,11,11.9,NextGen Supply,65,1633.4
GT-PROD-00517,High-End Laptops,92,1200.68,21,11.9,InnoVision,84,1842.73
GT-PROD-00518,VR Headsets,259,1200.68,22,11.9,NextGen Supply,34,1798.81
GT-PROD-00519,Drones,28,1200.68,11,11.9,TechCorp,48,1603.6
GT-PROD-00520,Drones,306,1200.68,6,11.9,InnoVision,83,1800.43
GT-PROD-00521,High-End Laptops,49,1200.68,23,11.9,TechCorp,43,1525.8
GT-PROD-00522,High-End Laptops,120,1200.68,10,11.9,TechCorp,88,1636.55
GT-PROD-00523,Drones,361,1200.68,6,11.9,GlobalCircuits,25,1839.16
GT-PROD-00524,High-End Laptops,417,1200.68,29,11.9,TechCorp,69,1565.72
GT-PROD-00525,Drones,114,1200.68,27,11.9,NextGen Supply,84,1715.01
GT-PROD-00526,Drones,386,1200.68,22,11.9,GlobalCircuits,62,1757.63
GT-PROD-00527,Drones,11,1200.68,9,11.9,TechCorp,78,1660.48
GT-PROD-00528,Smart Home Hubs,239,1200.68,27,11.9,InnoVision,42,1553.14
GT-PROD-00529,Smart Home Hubs,364,1200.68,26,11.9,GlobalCircuits,86,1773.12
GT-PROD-00530,VR Headsets,344,1200.68,17,11.9,GlobalCircuits,10,1674.02
GT-PROD-00531,VR Headsets,454,1200.68,11,11.9,TechCorp,40,1741.4
GT-PROD-00532,Drones,264,1200.68,24,11.9,NextGen Supply,31,1556.36
GT-PROD-00533,Drones,101,1200.68,7,11.9,GlobalCircuits,94,1606.57
GT-PROD-00534,VR Headsets,275,1200.68,8,11.9,NextGen Supply,41,1721.69
GT-PROD-00535,Drones,171,1200.68,4,11.9,GlobalCircuits,86,1850.82
GT-PROD-00536,Wearables,48,1200.68,13,11.9,InnoVision,33,1642.7
GT-PROD-00537,VR Headsets,384,1200.68,9,11.9,TechCorp,33,1843.87
GT-PROD-00538,Smart Home Hubs,146,1200.68,29,11.9,TechCorp,32,1875.66
GT-PROD-00539,VR Headsets,450,1200.68,24,11.9,InnoVision,57,1722.34
GT-PROD-00540,AI Processors,149,1200.68,5,11.9,TechCorp,85,1758.1
GT-PROD-00541,AI Processors,173,1200.68,23,11.9,InnoVision,30,1643.81
GT-PROD-00542,VR Headsets,345,1200.68,3,11.9,NextGen Supply,80,1863.1
GT-PROD-00543,Smartphones,105,1200.68,12,11.9,TechCorp,13,1821.02
GT-PROD-00544,VR Headsets,264,1200.68,29,11.9,GlobalCircuits,72,1588.85
GT-PROD-00545,VR Headsets,432,1200.68,23,11.9,InnoVision,20,1833.81
GT-PROD-00546,VR Headsets,222,1200.68,6,11.9,InnoVision,93,1526.61
GT-PROD-00547,Smart Home Hubs,387,1200.68,29,11.9,NextGen Supply,30,1839.56
GT-PROD-00548,Drones,432,1200.68,17,11.9,GlobalCircuits,12,1913.65
GT-PROD-00549,Drones,298,1200.68,28,11.9,InnoVision,20,1702.06
GT-PROD-00550,AI Processors,174,1200.68,11,11.9,TechCorp,63,1736.29
GT-PROD-00551,VR Headsets,445,1200.68,11,11.9,NextGen Supply,20,1876.26
GT-PROD-00552,Drones,236,1200.68,6,11.9,InnoVision,59,1536.99
GT-PROD-00553,Wearables,249,1200.68,11,11.9,InnoVision,63,1735.22
GT-PROD-00554,Smart Home Hubs,100,1200.68,28,11.9,InnoVision,84,1687.14
GT-PROD-00555,Wearables,104,1200.68,18,11.9,TechCorp,75,1515.9
GT-PROD-00556,VR Headsets,247,1200.68,16,11.9,TechCorp,40,1679.21
GT-PROD-00557,AI Processors,314,1200.68,25,11.9,GlobalCircuits,93,1642.81
GT-PROD-00558,Drones,291,1200.68,24,11.9,NextGen Supply,89,1629.42
GT-PROD-00559,Drones,48,1200.68,21,11.9,InnoVision,56,1616.76
GT-PROD-00560,High-End Laptops,384,1200.68,6,11.9,InnoVision,88,1772.21
GT-PROD-00561,Smart Home Hubs,134,1200.68,15,11.9,GlobalCircuits,72,1685.65
GT-PROD-00562,AI Processors,475,1200.68,3,11.9,GlobalCircuits,94,1673.51
GT-PROD-00563,Smart Home Hubs,181,1200.68,3,11.9,TechCorp,86,1625.24
GT-PROD-00564,Wearables,127,1200.68,9,11.9,TechCorp,34,1625.59
GT-PROD-00565,High-End Laptops,373,1200.68,18,11.9,InnoVision,51,1523.72
GT-PROD-00566,VR Headsets,211,1200.68,15,11.9,InnoVision,72,1739.06
GT-PROD-00567,AI Processors,195,1200.68,7,11.9,TechCorp,66,1858.86
GT-PROD-00568,Wearables,95,1200.68,17,11.9,InnoVision,37,1506.04
GT-PROD-00569,Smart Home Hubs,342,1200.68,26,11.9,NextGen Supply,98,1699.56
GT-PROD-00570,Smart Home Hubs,375,1200.68,14,11.9,NextGen Supply,97,1612.51
GT-PROD-00571,Drones,218,1200.68,19,11.9,TechCorp,56,1538.84
GT-PROD-00572,High-End Laptops,54,1200.68,29,11.9,GlobalCircuits,53,1741.01
GT-PROD-00573,Drones,238,1200.68,17,11.9,NextGen Supply,11,1516.64
GT-PROD-00574,AI Processors,101,1200.68,27,11.9,NextGen Supply,91,1691.44
GT-PROD-00575,AI Processors,63,1200.68,23,11.9,NextGen Supply,63,1469.82
GT-PROD-00576,Wearables,117,1200.68,5,11.9,InnoVision,82,1851.47
GT-PROD-00577,AI Processors,0,1200.68,27,11.9,InnoVision,39,1846.27
GT-PROD-00578,AI Processors,182,1200.68,21,11.9,NextGen Supply,64,1911.57
GT-PROD-00579,AI Processors,83,1200.68,23,11.9,NextGen Supply,74,1545.55
GT-PROD-00580,VR Headsets,411,1200.68,29,11.9,InnoVision,31,1603.96
GT-PROD-00581,Drones,458,1200.68,17,11.9,TechCorp,71,1618.75
GT-PROD-00582,VR Headsets,453,1200.68,29,11.9,InnoVision,40,1698.35
GT-PROD-00583,Wearables,498,1200.68,24,11.9,NextGen Supply,82,1801.25
GT-PROD-00584,Smart Home Hubs,186,1200.68,9,11.9,InnoVision,79,1848.25
GT-PROD-00585,Smartphones,160,1200.68,22,11.9,NextGen Supply,99,1506.4
GT-PROD-00586,VR Headsets,287,1200.68,29,11.9,NextGen Supply,57,1716.49
GT-PROD-00587,AI Processors,139,1200.68,4,11.9,GlobalCircuits,32,1586.65
GT-PROD-00588,AI Processors,160,1200.68,5,11.9,GlobalCircuits,65,1482.41
GT-PROD-00589,Wearables,497,1200.68,12,11.9,InnoVision,13,1801.17
GT-PROD-00590,High-End Laptops,355,1200.68,4,11.9,NextGen Supply,96,1702.15
GT-PROD-00591,VR Headsets,333,1200.68,28,11.9,GlobalCircuits,86,1459.14
GT-PROD-00592,Drones,127,1200.68,17,11.9,NextGen Supply,19,1660.88
GT-PROD-00593,Smart Home Hubs,277,1200.68,10,11.9,NextGen Supply,39,1557.64
GT-PROD-00594,Wearables,420,1200.68,17,11.9,NextGen Supply,16,1798.65
GT-PROD-00595,High-End Laptops,382,1200.68,9,11.9,NextGen Supply,81,1645.75
GT-PROD-00596,VR Headsets,235,1200.68,18,11.9,TechCorp,10,1553.85
GT-PROD-00597,High-End Laptops,310,1200.68,8,11.9,InnoVision,51,1613.86
GT-PROD-00598,High-End Laptops,156,1200.68,13,11.9,NextGen Supply,33,1919.7
GT-PROD-00599,Smart Home Hubs,22,1200.68,10,11.9,GlobalCircuits,57,1765.89
GT-PROD-00600,High-End Laptops,334,1200.68,8,11.9,TechCorp,75,1706.4
GT-PROD-00601,VR Headsets,266,1200.68,24,11.9,GlobalCircuits,13,1736.76
GT-PROD-00602,High-End Laptops,115,1200.68,16,11.9,InnoVision,65,1840.27
GT-PROD-00603,Drones,478,1200.68,11,11.9,InnoVision,78,1837.56
GT-PROD-00604,High-End Laptops,51,1200.68,13,11.9,InnoVision,29,1652.69
GT-PROD-00605,VR Headsets,293,1200.68,6,11.9,InnoVision,95,1554.73
GT-PROD-00606,VR Headsets,82,1200.68,23,11.9,NextGen Supply,84,1727.34
GT-PROD-00607,VR Headsets,81,1200.68,16,11.9,InnoVision,95,1711.61
GT-PROD-00608,VR Headsets,48,1200.68,10,11.9,GlobalCircuits,90,1570.88
GT-PROD-00609,Smartphones,116,1200.68,7,11.9,NextGen Supply,18,1746.78
GT-PROD-00610,AI Processors,302,1200.68,28,11.9,NextGen Supply,14,1627.98
GT-PROD-00611,Drones,469,1200.68,15,11.9,GlobalCircuits,15,1548
GT-PROD-00612,High-End Laptops,324,1200.68,14,11.9,TechCorp,92,1680.44
GT-PROD-00613,VR Headsets,243,1200.68,13,11.9,NextGen Supply,48,1803.36
GT-PROD-00614,High-End Laptops,257,1200.68,8,11.9,NextGen Supply,58,1441.12
GT-PROD-00615,Drones,25,1200.68,13,11.9,NextGen Supply,51,1461.95
GT-PROD-00616,VR Headsets,376,1200.68,29,11.9,NextGen Supply,93,1649.3
GT-PROD-00617,AI Processors,380,1200.68,14,11.9,GlobalCircuits,45,1540.65
GT-PROD-00618,Smart Home Hubs,322,1200.68,5,11.9,GlobalCircuits,87,1783.48
GT-PROD-00619,Smartphones,17,1200.68,13,11.9,NextGen Supply,86,1726.87
GT-PROD-00620,Wearables,453,1200.68,23,11.9,InnoVision,81,1586.12
GT-PROD-00621,High-End Laptops,174,1200.68,9,11.9,NextGen Supply,62,1896.8
GT-PROD-00622,High-End Laptops,49,1200.68,13,11.9,GlobalCircuits,46,1639.9
GT-PROD-00623,Smartphones,164,1200.68,11,11.9,InnoVision,51,1491.93
GT-PROD-00624,Smart Home Hubs,215,1200.68,20,11.9,InnoVision,49,1527.16
GT-PROD-00625,VR Headsets,20,1200.68,7,11.9,NextGen Supply,98,1807.64
GT-PROD-00626,AI Processors,224,1200.68,7,11.9,NextGen Supply,40,1606.09
GT-PROD-00627,High-End Laptops,149,1200.68,10,11.9,GlobalCircuits,58,1619.97
GT-PROD-00628,Smartphones,152,1200.68,9,11.9,NextGen Supply,13,1701.96
GT-PROD-00629,Smartphones,385,1200.68,10,11.9,NextGen Supply,23,1804.33
GT-PROD-00630,Wearables,121,1200.68,6,11.9,GlobalCircuits,38,1653.5
GT-PROD-00631,Wearables,354,1200.68,3,11.9,GlobalCircuits,38,1807.41
GT-PROD-00632,Smart Home Hubs,20,1200.68,26,11.9,GlobalCircuits,43,1861.87
GT-PROD-00633,VR Headsets,256,1200.68,9,11.9,TechCorp,11,1795.02
